"No.","Time","Source","Destination","Protocol","Length","Signal strength (dBm)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"93","44.645197600","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2748/48138, ttl=51 (request in 92)"
"95","45.662605600","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2749/48394, ttl=51 (request in 94)"
"97","46.669200400","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2750/48650, ttl=51 (request in 96)"
"99","47.689771900","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2751/48906, ttl=51 (request in 98)"
"101","48.701167300","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2752/49162, ttl=51 (request in 100)"
"103","49.724407900","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2753/49418, ttl=51 (request in 102)"
"105","50.727318100","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2754/49674, ttl=51 (request in 104)"
"107","51.734024100","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2755/49930, ttl=51 (request in 106)"
"109","52.746651000","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2756/50186, ttl=51 (request in 108)"
"111","53.767359600","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2757/50442, ttl=51 (request in 110)"
"113","54.806296100","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2758/50698, ttl=51 (request in 112)"
"115","55.814941600","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2759/50954, ttl=51 (request in 114)"
"117","56.820633900","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2760/51210, ttl=51 (request in 116)"
"119","57.842630000","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2761/51466, ttl=51 (request in 118)"
"122","58.141341700","218.68.136.35","172.20.10.6","TCP","106","34 dBm","","","80  >  50107 [ACK] Seq=1 Ack=2 Win=573 Len=0"
"123","58.141341700","218.68.136.35","172.20.10.6","TCP","106","34 dBm","","","80  >  50107 [FIN, ACK] Seq=1 Ack=2 Win=573 Len=0"
"125","58.178632300","23.195.90.129","172.20.10.6","TCP","106","35 dBm","","","80  >  50106 [FIN, ACK] Seq=1 Ack=2 Win=237 Len=0"
"128","58.863024600","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2762/51722, ttl=51 (request in 127)"
"130","59.886403600","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2763/51978, ttl=51 (request in 129)"
"132","60.969429000","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2764/52234, ttl=51 (request in 131)"
"134","61.930666500","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2765/52490, ttl=51 (request in 133)"
"136","62.953473800","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2766/52746, ttl=51 (request in 135)"
"138","63.951209100","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2767/53002, ttl=51 (request in 137)"
"140","64.456580300","46:f2:1b:94:13:64","IntelCor_01:f9:af","ARP","94","35 dBm","","","172.20.10.1 is at 46:f2:1b:94:13:64"
"142","64.980621600","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2768/53258, ttl=51 (request in 141)"
"144","65.994349600","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2769/53514, ttl=51 (request in 143)"
"146","67.016943600","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2770/53770, ttl=51 (request in 145)"
"148","68.021060400","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2771/54026, ttl=51 (request in 147)"
"150","69.039419300","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2772/54282, ttl=51 (request in 149)"
"152","70.050237000","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2773/54538, ttl=51 (request in 151)"
"154","71.055463100","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2774/54794, ttl=51 (request in 153)"
"156","72.077562500","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2775/55050, ttl=51 (request in 155)"
"158","73.111807900","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2776/55306, ttl=51 (request in 157)"
"160","74.108874200","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2777/55562, ttl=51 (request in 159)"
"162","75.129445700","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2778/55818, ttl=51 (request in 161)"
"164","76.145810900","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2779/56074, ttl=51 (request in 163)"
"166","77.166790300","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2780/56330, ttl=51 (request in 165)"
"168","78.195399100","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2781/56586, ttl=51 (request in 167)"
"170","79.198325300","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2782/56842, ttl=51 (request in 169)"
"172","80.201667700","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2783/57098, ttl=51 (request in 171)"
"174","81.235611600","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2784/57354, ttl=51 (request in 173)"
"176","82.234634200","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2785/57610, ttl=51 (request in 175)"
"178","83.249678700","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2786/57866, ttl=51 (request in 177)"
"180","84.246505600","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2787/58122, ttl=51 (request in 179)"
"182","85.277919900","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2788/58378, ttl=51 (request in 181)"
"184","86.277474400","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2789/58634, ttl=51 (request in 183)"
"186","87.299478900","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2790/58890, ttl=51 (request in 185)"
"188","88.330556800","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2791/59146, ttl=51 (request in 187)"
"190","88.787370800","20.198.162.78","172.20.10.6","TLSv1.2","277","35 dBm","","","Application Data"
"193","89.332551700","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2792/59402, ttl=51 (request in 192)"
"195","90.338559500","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2793/59658, ttl=51 (request in 194)"
"197","91.350468500","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2794/59914, ttl=51 (request in 196)"
"199","92.362518000","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2795/60170, ttl=51 (request in 198)"
"201","93.369397600","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2796/60426, ttl=51 (request in 200)"
"203","94.375511900","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2797/60682, ttl=51 (request in 202)"
"205","95.403580200","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2798/60938, ttl=51 (request in 204)"
"207","96.415275500","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2799/61194, ttl=51 (request in 206)"
"209","97.430593400","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2800/61450, ttl=51 (request in 208)"
"211","97.962317200","46:f2:1b:94:13:64","IntelCor_01:f9:af","ARP","94","35 dBm","","","172.20.10.1 is at 46:f2:1b:94:13:64"
"213","98.438322100","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2801/61706, ttl=51 (request in 212)"
"215","99.458006300","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2802/61962, ttl=51 (request in 214)"
"217","100.486817700","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2803/62218, ttl=51 (request in 216)"
"219","101.495264500","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2804/62474, ttl=51 (request in 218)"
"221","102.514720600","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2805/62730, ttl=51 (request in 220)"
"223","103.537821400","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2806/62986, ttl=51 (request in 222)"
"225","104.540804700","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2807/63242, ttl=51 (request in 224)"
"227","105.560206700","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2808/63498, ttl=51 (request in 226)"
"229","106.579755900","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2809/63754, ttl=51 (request in 228)"
"231","107.586790900","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2810/64010, ttl=51 (request in 230)"
"233","108.596948700","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2811/64266, ttl=51 (request in 232)"
"235","109.612771200","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2812/64522, ttl=51 (request in 234)"
"237","110.618737700","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2813/64778, ttl=51 (request in 236)"
"239","111.625724300","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2814/65034, ttl=51 (request in 238)"
"241","112.648164300","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2815/65290, ttl=51 (request in 240)"
"243","113.696817700","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2816/11, ttl=51 (request in 242)"
"245","114.678826900","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2817/267, ttl=51 (request in 244)"
"247","115.697972600","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2818/523, ttl=51 (request in 246)"
"249","116.718822800","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2819/779, ttl=51 (request in 248)"
"251","117.738471800","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2820/1035, ttl=51 (request in 250)"
"253","118.735164700","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2821/1291, ttl=51 (request in 252)"
"255","119.753052600","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2822/1547, ttl=51 (request in 254)"
"257","120.773280600","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2823/1803, ttl=51 (request in 256)"
"259","121.779875900","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2824/2059, ttl=51 (request in 258)"
"261","122.801899300","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2825/2315, ttl=51 (request in 260)"
"263","123.824979000","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2826/2571, ttl=51 (request in 262)"
"265","124.848687000","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2827/2827, ttl=51 (request in 264)"
"267","125.857923100","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2828/3083, ttl=51 (request in 266)"
"269","126.865991400","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2829/3339, ttl=51 (request in 268)"
"271","127.879323800","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2830/3595, ttl=51 (request in 270)"
"273","128.956762300","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2831/3851, ttl=51 (request in 272)"
"275","129.926804100","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2832/4107, ttl=51 (request in 274)"
"277","130.909760500","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2833/4363, ttl=51 (request in 276)"
"279","131.460375700","46:f2:1b:94:13:64","IntelCor_01:f9:af","ARP","94","35 dBm","","","172.20.10.1 is at 46:f2:1b:94:13:64"
"281","131.912885600","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2834/4619, ttl=51 (request in 280)"
"283","132.922599100","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2835/4875, ttl=51 (request in 282)"
"285","133.931024600","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2836/5131, ttl=51 (request in 284)"
"287","134.941789400","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2837/5387, ttl=51 (request in 286)"
"289","135.957080200","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2838/5643, ttl=51 (request in 288)"
"291","136.965947200","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2839/5899, ttl=51 (request in 290)"
"293","138.013825100","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2840/6155, ttl=51 (request in 292)"
"295","138.994981000","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2841/6411, ttl=51 (request in 294)"
"297","140.013776600","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2842/6667, ttl=51 (request in 296)"
"299","141.038365600","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2843/6923, ttl=51 (request in 298)"
"301","142.051943900","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2844/7179, ttl=51 (request in 300)"
"303","143.087022500","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2845/7435, ttl=51 (request in 302)"
"305","144.086306200","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2846/7691, ttl=51 (request in 304)"
"307","145.088047000","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2847/7947, ttl=51 (request in 306)"
"309","146.117097600","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2848/8203, ttl=51 (request in 308)"
"311","147.132201000","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2849/8459, ttl=51 (request in 310)"
"313","148.152627600","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2850/8715, ttl=51 (request in 312)"
"315","149.156972100","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2851/8971, ttl=51 (request in 314)"
"317","150.179099600","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2852/9227, ttl=51 (request in 316)"
"319","151.189279900","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2853/9483, ttl=51 (request in 318)"
"321","152.210087000","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2854/9739, ttl=51 (request in 320)"
"323","153.211231400","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2855/9995, ttl=51 (request in 322)"
"325","154.235201400","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2856/10251, ttl=51 (request in 324)"
"327","155.246862800","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2857/10507, ttl=51 (request in 326)"
"329","156.264215300","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2858/10763, ttl=51 (request in 328)"
"331","157.275273600","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2859/11019, ttl=51 (request in 330)"
"333","158.290296800","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2860/11275, ttl=51 (request in 332)"
"335","159.292258700","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2861/11531, ttl=51 (request in 334)"
"337","160.301771100","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2862/11787, ttl=51 (request in 336)"
"339","161.305150900","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2863/12043, ttl=51 (request in 338)"
"341","162.354435500","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2864/12299, ttl=51 (request in 340)"
"343","163.320219400","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2865/12555, ttl=51 (request in 342)"
"345","164.345713100","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2866/12811, ttl=51 (request in 344)"
"347","164.956328600","46:f2:1b:94:13:64","IntelCor_01:f9:af","ARP","94","35 dBm","","","172.20.10.1 is at 46:f2:1b:94:13:64"
"349","165.356641200","110.242.68.66","172.20.10.6","ICMP","126","35 dBm","","","Echo (ping) reply    id=0x0001, seq=2867/13067, ttl=51 (request in 348)"
"351","166.365182800","110.242.68.66","172.20.10.6","ICMP","126","34 dBm","","","Echo (ping) reply    id=0x0001, seq=2868/13323, ttl=51 (request in 350)"
